t,temp_C,pressure_bar,rpm,torque_Nm,current_A,voltage_V,flow_Lmin,vibration_g,humidity_pct,position_norm,accel_x_g,accel_y_g,label
412,34.17739472305289,1.8456737907032215,1502.1048074104108,113.71549771793087,8.498848686082376,24.023241009527993,11.860132772532127,0.34546301137930596,45.458307596221715,0.3653951424496465,0.004034816863512066,0.02227347142280513,0
413,34.179958117843555,1.8521687222474672,1504.8693646182433,116.33716978698332,8.623468903446666,24.075401150985126,11.978120607134375,0.3749124518342655,45.388409256162966,0.3678224709204435,0.02605019722538744,0.008411200352012666,0
414,34.259539697601795,1.852106696047873,1509.693105648477,114.0405171769695,8.633343720338004,24.03135776001872,12.066710613466741,0.3607533021075394,45.20271709260211,0.358710225527219,-0.017866836228048757,-0.00021626403904806153,0
415,34.30843179121334,1.8276762020571848,1497.5862008571805,115.94217924685809,8.550985114238712,24.07563113415822,11.782796348386787,0.3690715182007671,45.02936385493045,0.3533781819148801,-0.006478307398347023,-0.0010729999165541696,0
416,34.43359509025642,1.8611623568943336,1500.7190954959185,115.39070637859996,8.48797778809711,24.046722460350654,11.845265940963213,0.3726202788233252,45.55586825917036,0.3669347205513401,-0.037515414826728335,0.008056595710217518,0
417,34.222244940095514,1.9013108290353242,1499.8153953161336,116.4389490036009,8.592488896357988,24.061989848416005,11.978275494754577,0.37250529339492794,45.65129365973525,0.346688435917933,-0.02323346373505725,-0.036802475600026016,0
418,34.28347087261659,1.8790342816644872,1492.6239396332137,114.69607876918671,8.584282393814311,24.00012703986431,12.026280431510244,0.37826140148450615,45.32094270893027,0.3670932870294637,-0.03238865544362859,-0.019696460255770543,0
419,34.47567455910793,1.8619972469022297,1494.2710760563473,113.72044961011075,8.391467908927723,24.06529358415857,12.023440968596953,0.37614124081806977,45.879249951777005,0.3529739268364427,-0.05489474856062686,-0.025075503203225366,0
420,34.547565495407845,1.8948951433411718,1498.4891580026876,114.950267103942,8.614828394135062,24.050111862051416,12.106162932416199,0.3692940297463924,45.50059730211007,0.363604862562007,0.009560837824741325,-0.018192006446181904,0
421,34.20601482336918,1.8898319500286198,1495.0117656099517,114.89697924597301,8.493309836174626,24.03819636897816,11.841804160383514,0.35386400517231614,45.35051072744057,0.3690721959784855,-0.029201238886607157,-0.025968834776030503,0
422,34.19655035835394,1.8581027983719947,1493.9428093881716,115.1702333886816,8.596681788573914,24.004388718127114,11.982498074920713,0.38043833749701395,45.061109025419455,0.3533630210786207,-0.03221495758328779,-0.04181994208116907,0
423,34.238519033089986,1.8377099159106487,1495.1282283155974,114.8351602594453,8.4613951259504,24.05052934652291,11.688714150805223,0.3695685649216441,44.8589392656119,0.36193203160227466,-0.04178125286100867,0.011852473635542447,0
424,34.09684484988781,1.8254721905721323,1489.872186437072,113.3799497550826,8.45512802541708,24.064509701216824,11.970030120034778,0.36827280536633006,45.107270521503416,0.3585238040035975,-0.019626047295428016,-0.0821507787485261,0
425,34.0545716613071,1.800358979358442,1490.6523782536256,116.39739992314841,8.60865065170957,24.020805869502976,11.952616327101419,0.38406118759795205,45.30001491530405,0.3537163211886029,-0.00898967684104177,-0.021717652487882693,0
426,34.17767930937275,1.7998193951314714,1488.5837292408646,114.11293323077165,8.593535900174944,24.020389509099576,11.845515254428038,0.3689473116861319,45.81030451080675,0.35762765783910805,-0.030497768743726138,-0.023864634358215377,0
427,34.367807144306234,1.8061025579203014,1487.6725723475395,112.9257968193065,8.512432135985575,24.0605073830684,11.73448842517513,0.3628793723277058,45.29938815969661,0.34829669880841196,-0.03472500122566273,-0.033651522075565474,0
428,34.01749957402793,1.856050816946904,1490.8965274631812,114.78307360471318,8.670607691997954,24.081759217214042,11.877340089415771,0.36830048723221487,45.361670366752044,0.3669122142709533,-0.07966296710114612,-0.02785261752208117,0
429,34.30559581199434,1.872332628074375,1492.0419281360746,115.68914829742424,8.523881150156948,24.061534482371226,12.00122349722129,0.3635711993411206,45.00916255248298,0.3508757578767359,-0.038217485420714445,-0.017158962772786474,0
430,34.048680882729506,1.831683504555202,1492.0717664390936,114.39166594695152,8.506705583774655,24.039221668547317,11.914233091918614,0.36104519535397483,45.213077830971194,0.34273243245615725,-0.019400783285010312,-0.03690359091988278,0
431,34.15248413246476,1.8440100154901922,1497.0864237576973,114.6028317102634,8.54758029234614,24.02227706382212,12.068792609220534,0.3650971781191049,45.18615098869824,0.3456633321837439,-0.007866025032399852,-0.03238906685056959,0
432,34.264981943911344,1.8285458398815904,1492.7716524603482,115.34774961771087,8.565135579566421,24.02667086812548,11.872017375966665,0.3979373572685612,44.911687266755095,0.35888712646316256,-0.01507065661177112,-0.027297254053799347,0
433,34.05906299555903,1.7949340079416123,1498.538626569931,116.97142618799474,8.622272922923422,23.98445283426255,12.032431903233746,0.3609973032950005,45.39601974848455,0.3410035175170902,0.013505007080743113,-0.011126874799912865,0
434,34.02879323433654,1.8020422913322793,1486.7441051324897,111.36486627805411,8.459460514418302,24.022893948624503,11.677749426024963,0.3772069509428888,45.05209911367284,0.36919952779291426,-0.04752689113941447,-0.012542690213698734,0
435,34.101529715782746,1.782103172552224,1489.9111773616,115.07452730112895,8.588285202738495,24.05566933969659,11.77697799479772,0.35819848502036866,45.32455848083676,0.3634656490867211,-0.04756857035971698,-0.04288315544129288,0
436,33.98723922547167,1.8269512153877672,1483.073105931771,112.95602319677637,8.544748125628296,24.022969145717003,11.684467227808582,0.37366981567792623,45.0161870989402,0.33827204079280115,-0.025473169062272004,-0.022246175213114318,0
437,34.01094612179338,1.7818896667500501,1484.8619600084896,113.23121910981101,8.600111148646008,23.999745256463527,11.824516397224794,0.351896983023615,44.87514174877996,0.35865481932522236,-0.00675758572812829,-0.03181546787436604,0
438,33.91019778999189,1.7597341815704992,1481.7558260127332,114.5319484754545,8.513351187397488,23.997954700812834,11.634374250376405,0.3839078103233831,44.72370743369682,0.34178930196437685,-0.003624318444337249,-0.037506420044086844,0
439,34.03284662828331,1.794109849675071,1482.86740531609,109.97374077899696,8.470781554953875,24.018191636843866,11.831151752179622,0.36233241080623085,44.83587643265107,0.343866879402548,-0.07119259982603042,-0.02616990484955322,0
440,33.79941966530585,1.7883943152509152,1484.7186348516293,114.18689038354289,8.564693795432795,23.977653016132457,11.809950339281658,0.3676919283106373,45.269296084003756,0.348161364295973,-0.022368700940473475,-0.03444228818670872,0
441,33.85119658871711,1.7234690165966877,1482.1245902517285,113.94035753225386,8.540713417650602,23.98651246188328,11.76724024980699,0.37777081734029844,44.678850137461765,0.3455014657979995,0.004267657387501454,-0.04098085530443262,0
442,33.827487391214085,1.759421406560349,1483.9374439806415,111.98204969253105,8.485486980757711,24.05976141576668,11.76447902476556,0.38221248599828395,45.07174786033408,0.36132441364458,0.0009088719611462549,-0.00453740015541792,0
443,34.017725834943455,1.778929217350348,1479.9146330532465,110.87297026089614,8.365984574788131,23.98462409080051,11.70953781253188,0.39205758237888166,44.86728702476535,0.35744583236139277,-0.007547533540139314,0.012251962847315096,0
444,33.85949808096428,1.8006455846710672,1482.118883191729,115.14597386362905,8.546438472528038,23.984587305551116,11.843138813358927,0.3653903020751581,45.065559628957864,0.36088620002686794,-0.020164026082771517,-0.012062228923206403,0
445,33.88796965713673,1.7564433045011758,1476.314577296255,110.3997381410803,8.492213109608448,24.017336019820938,11.681518517913657,0.36147531327788696,44.89770536487884,0.35725122982033636,-0.07341778666583776,0.016727645381699314,0
446,33.89408504443921,1.7527829416919927,1477.6005780626012,112.26807935409464,8.492842983310616,23.99365601025526,11.822639185822156,0.3620372492538528,44.54251684710106,0.35186288102011104,0.030250513317304543,0.01520129261166413,0
447,34.14525638163993,1.740895438622353,1479.9231146033521,113.0643672540931,8.467510387229373,24.00865694811184,11.88336052260236,0.3721960061625348,44.89094396012838,0.3530554647648016,0.0009408868804741295,-0.01768747925200959,0
448,33.949522952449996,1.8006071570965274,1482.6859055684426,113.04434806827136,8.42757412882493,24.031409100504757,11.786763113373215,0.3682828572034404,45.422540442824825,0.37166590509707154,-0.02457225296516224,-0.013750825175518424,0
449,33.94271139784689,1.7573589693434712,1485.0219048214833,113.40569921835623,8.54729570996325,23.953844115862033,11.94084453906336,0.37101991047046046,44.9600834957351,0.35864210285162346,-0.00871946638614382,-0.02270541368872031,0
450,34.099265299012636,1.773552752190343,1483.1755448026738,112.18718663163813,8.504986736338077,24.022477789503213,11.837723103959153,0.3842665340661093,45.09642534308337,0.3773446485836033,0.0035891394324123757,0.011131947604537281,0
451,34.26634988659143,1.739162367367139,1483.7810784202773,112.63952077062132,8.576793265330496,23.97854911631883,11.884263665278056,0.38403902197402723,44.939631835085386,0.35766538692422634,0.00512817881994513,0.014714946998856695,0
452,34.1742625767308,1.8011055745529554,1485.251347380326,112.12238295715377,8.427943362452352,23.990229353531063,11.797088578360395,0.386439094154015,45.12706384372088,0.36797537548106535,-0.031448286330529485,0.004778033659235693,0
453,34.2757883215557,1.8415747811236254,1481.2813183955714,111.54800145405059,8.46591510177942,24.05366206206579,11.89053125066977,0.3520047109671953,44.81982900361744,0.37113516255954865,-0.025058622200426282,-0.011832453622656542,0
454,34.422743191203395,1.8341156295803063,1482.8876841887918,111.98573207258409,8.430566929340781,23.95331005474793,11.899620325718276,0.35732731480575103,44.957589055706016,0.3807600677929864,0.0027191097789434644,0.0004275153728753872,0
455,34.400044061102825,1.8301307830484608,1483.8436972525863,110.38869465524513,8.516859368999846,24.00885302323557,12.072523941549813,0.38190979346997456,45.2001987725962,0.38113772725453365,-0.022240646403141467,0.013307536657321749,0
456,34.41084224911485,1.8502118943166896,1481.3230030331629,111.88158756291581,8.560795279750826,24.02199036512634,11.956265094314567,0.37268496053233996,44.921486042830125,0.3740888954763,-0.044831637391869704,0.011864627277188173,0
457,34.289956769482934,1.859925192353511,1482.6454488559862,108.86894929581673,8.542944923718633,23.96651908902603,12.015503763215019,0.36454529668700664,45.22882945298374,0.3753218283661471,-0.0264437987601851,0.008980382898417905,0
458,34.42188126257728,1.8434735255644188,1487.222235187705,112.78253028561085,8.550202145994469,23.965120571447773,11.991808611325773,0.3574021617231939,44.70899012029359,0.3683757462948847,-0.009638586445591324,0.005303787216515526,0
459,34.254744102372015,1.8606706448956323,1493.6168835037395,113.61690099880454,8.587150098346175,23.971334954962828,12.000263891224366,0.34612588962442054,44.95924784069698,0.37896150151991687,-0.040101699384302365,0.02272456353439329,0
460,34.35743354554842,1.857533797411857,1493.9766833194046,112.36723825771222,8.550099132204133,23.961180412866323,11.922001239492147,0.3794278933087866,44.87810164257172,0.4065796786783696,0.024109538509987392,-0.021224212027939608,0
461,34.54679429351791,1.86705724782793,1489.4271010228097,111.49886665401685,8.538566988288684,23.98256905061511,11.838978304183641,0.35626382586627153,45.5547165922022,0.37642276132414854,0.01039339388181113,-0.017681201366230997,0
462,34.488410069162285,1.7984370526824955,1490.9497927606526,112.02056285068308,8.528339374395008,24.00603281004899,11.924351837752562,0.34223685842300006,44.71995827256926,0.38106286185669097,0.005858110638302928,-0.024442020323573444,0
463,34.33827217870405,1.8313615567690886,1491.71283239544,113.21926624078561,8.581407284709826,23.965147184245904,11.870693182404262,0.3487696096890263,44.82570698461252,0.3750469155020456,-0.01175147977568452,-0.015425561829133579,0
464,34.077277710231456,1.7935032546420984,1493.8291122441071,112.47553290056248,8.659848164705434,23.999938641841368,11.800260451920954,0.36695821568035375,44.164696458690386,0.3822633096191733,-0.03149696566800165,0.02561944366744264,0
465,34.152356712215784,1.7480005618862922,1492.9749572506553,110.89380864709143,8.537006284257226,24.016198769510062,11.86467219150618,0.357059064825183,44.339063020351,0.38122752556739264,-0.024936526155141345,-0.020699081951029916,0
466,34.2155789207478,1.7634159888082994,1504.039904178519,113.26917835043699,8.57401576111998,23.98440197678803,12.057285916366766,0.3586229635191471,44.68265017341977,0.3847845492297154,0.018664006769122537,-0.0210686958694363,0
467,34.36661434998291,1.8307338847209058,1502.30477700918,114.04941730973736,8.598226597444242,23.984931945134242,12.06970840013533,0.35229998339365837,44.60471114380572,0.40559903389911456,-0.02443277812217376,-0.04181764430805485,0
468,34.32596287273188,1.8347584119255587,1503.4586861253604,114.19849888022065,8.582648478372239,23.950251944294717,11.988225924152262,0.3813296194383949,44.64036568187986,0.4131202465874907,-0.010955150400553743,0.0027935315628433606,0
469,34.41121044634177,1.8523495502320768,1503.0823527290647,113.13846390029431,8.581500199263708,23.887864738379392,11.960438267074244,0.35640638166650335,44.568192481120875,0.4139265633796181,-0.01793309104428062,-0.012915056376120044,0
470,34.65051805815646,1.8359132503471203,1508.95745411416,114.61865979382756,8.58818444975177,23.982386675205536,12.047147739243295,0.3917350684923161,44.60368544490992,0.40248343336728826,-0.01461367630229372,0.015002441347191586,0
471,34.52204073095083,1.8636926610551812,1507.2802755995137,115.17983914171637,8.667477797007697,23.984807606473453,11.995262663209115,0.37610239432402437,44.19232340929332,0.39784123265593724,-0.012046153414234458,0.015498638188497553,0
472,34.51743983317208,1.8365406093818797,1509.823355059841,115.04027035758983,8.666554915972585,23.96670586786013,12.031470677267587,0.38521168164111397,44.57376273231902,0.3981567034230338,-0.009618786196506818,-0.032569330564910674,0
473,34.42664420302872,1.883512552467483,1510.0262151843872,114.675280734376,8.71745941349789,23.983705608760538,12.008990779803094,0.36758380601935625,44.53474419729212,0.4086527362793924,-0.011845281415410676,-0.011140276685672185,0
474,34.41501449874346,1.8592434216985263,1512.1076270026438,116.34920174650918,8.634838757936611,23.940966649151303,12.023776712424905,0.36035720024285445,44.86763550964447,0.4142083687626558,-0.009527343975118532,0.01470774458907325,0
475,34.468454865100725,1.804306249513766,1507.837555127365,113.81873016231476,8.602503400838968,23.97248036436842,11.932804140669939,0.3645501932702679,44.78280064055175,0.4207751731821495,-0.006715528379080278,-0.025586430872357263,0
476,34.49215378678182,1.8769997582418605,1501.6519233590304,111.84237201581713,8.556521440703934,24.001026512071814,12.014207682992604,0.3577549425708587,43.89603614293845,0.4292847330456389,-0.02403774302297044,0.006568410593204788,0
477,34.648187977759285,1.8519142126684711,1507.2751494725896,112.40462978923314,8.574020155792068,23.974883289018653,11.798245538408654,0.3672864137590096,44.3603360771955,0.4273349143095474,-0.024641018952282278,-0.05745581514549977,0
478,34.70599658214809,1.8495979875181119,1508.6774295606554,114.08760423141611,8.647171539774796,23.99159620302815,12.007899919571145,0.3787622101137992,44.98147519506355,0.4522019418026517,-0.003329378294584329,-0.008582744744090232,0
479,34.70177880782726,1.8768152809285858,1511.853533903676,111.80258482906851,8.473755040664908,23.99560495888414,11.915462150534784,0.36940156919836703,44.84805207854545,0.4605427439301221,-0.007100191770732782,-0.015676288181388297,0
480,34.8483730855322,1.8521518892705233,1515.416266087219,113.62513930288092,8.612053822721599,23.912974032868437,12.126494317680978,0.3585846988746191,44.73942399194135,0.44120462074002814,0.01293950469279668,0.02092135507783216,0
481,35.06414666623304,1.8524974627009059,1516.3565047748207,114.31435088897766,8.702559733311164,23.96713071110443,12.074527783184218,0.3741195136291459,44.53454575611953,0.42528545390481926,-0.0031420117597415476,-0.004875069180886879,0
482,35.142713522197695,1.8902033354647954,1510.520835906788,114.84946037883519,8.679343596682697,23.92596923320244,12.22828911354655,0.36862614530447513,44.834839045810554,0.4424757070988207,-0.017324714918771026,0.021255722014300295,0
483,35.07317219179779,1.943983661149809,1517.237375498831,112.5780497321727,8.62753432794753,23.911955549014856,12.18386067120346,0.3714271653794113,44.28015013083893,0.45181773958078103,0.049392697526247906,0.016007931906244294,0
484,35.002107805247014,1.9342027733429341,1515.488483390128,114.81421866401229,8.641274844976927,23.93491847708332,12.165972185999635,0.35219647767590195,44.5010607024077,0.4666437620483365,0.006613834439646419,-0.009240259143588978,0
485,35.11217512240301,1.9686973727334018,1527.1583902253305,115.5397470676407,8.59256271073613,23.996317441427102,12.251119366661044,0.36145006593064904,44.70781339539894,0.45173184918825326,-0.016751268420558053,0.030448764867078287,0
486,35.167789110493445,1.9748158692261948,1528.5038002718093,116.60749001050065,8.604310055114919,23.92579292650464,12.132477580730802,0.3749761962372116,44.72826417629962,0.45682399064064905,0.04476647710042183,0.02636590059847751,0
487,34.87442966777819,1.946263875352713,1529.7521336375007,116.40554342892958,8.607359930856896,23.888059642093094,12.310232227976964,0.34631595743191024,44.63379178765727,0.4774711958662286,0.02547681934989826,-0.009606898205507936,0
488,35.21425221820923,1.9476291155187537,1528.3525056035553,115.60698245459797,8.580890786963828,23.89707721903169,12.24308194767356,0.36161820820991836,44.630085256120395,0.4705331541869465,0.039792505645684526,0.03655543262234312,0
489,35.0629991644044,1.9547959946251785,1525.8274156211762,116.80048682722926,8.70342419547049,23.949931164899134,12.150673521643228,0.38739426993427445,44.58561957367201,0.4721789488082854,0.04230848405896653,0.017582244090782344,0
490,35.131649651331934,1.934015787009623,1524.7320646994701,116.40731944152951,8.724302250573402,23.911054588095848,12.13682627840107,0.35933242265329407,44.495324154920766,0.4719466810579075,0.05973489356459421,0.039027170780773654,0
491,35.18795331334566,1.9083754610805759,1520.0528858228938,116.08554796794215,8.666372552913742,23.873153637786544,12.174965547958807,0.36336749227094145,44.90993796099099,0.47466000733516184,0.04510461372880139,0.03624425560563231,0
492,35.26710986704971,1.9103322987702924,1517.9663612498791,113.27191295356984,8.626599544325394,23.892407576372754,12.176693194333543,0.3720847498613131,45.012073555636576,0.4838078191069424,0.005662063442067242,0.04965568308737685,0
493,35.16479781229574,1.8593768519353484,1519.8695285637568,112.60167384058235,8.587307220589208,23.93969285527173,12.121185736016479,0.3584600981424028,44.540707717819444,0.46011410195237235,0.007550971944249762,0.04869317461091789,0
494,35.257129585342945,1.919725719114639,1524.597402391984,112.52477491426467,8.602696535272596,23.95658127990991,12.18525112489062,0.36503929966955917,44.23319530989378,0.48983342734838253,0.0029098159985423457,0.01583729469992354,0
495,35.397083246028195,1.9452929025421626,1521.132426729061,113.03411378124402,8.474003745611252,23.922687059941534,12.184723195730266,0.34857217014899555,44.49174887025105,0.501032009620656,0.017513983229800953,0.019957082597960845,0
496,35.3138829733348,1.9043776069209928,1519.1092793310302,114.09942507575735,8.61231178058428,23.95040807464235,12.150178130974044,0.362923334938851,44.484828253957396,0.5008246650483905,0.031392981685237936,0.024048785919921396,0
497,35.33713460224614,1.9121154446262842,1518.9010682417666,114.5340757164161,8.581628688678041,23.958365329969755,12.139353595913763,0.35304359017729475,43.88349124072344,0.5224964763305099,0.003785531929939502,0.04925077822155145,0
498,35.20686800713554,1.8889024371642362,1527.2057085358435,115.03939366526261,8.62223672634309,23.905275350152152,12.175439075348587,0.3532260283147764,44.67736890579464,0.5024252706376623,0.010916447154070716,0.023790353407504017,0
499,35.26837141081874,1.8226683679902909,1525.2658199757384,112.93683344049171,8.58601187872668,23.925353926023167,12.084337586889179,0.3619213887261154,44.11020338232676,0.5076507803762416,2.947205541416892e-05,0.03229391329835448,0
500,35.3782995030118,1.9078781299383631,1525.423301522096,112.68981816833099,8.537069973670777,23.911591412155243,12.155929155746922,0.37098963124113155,44.10479452466259,0.5237732618418685,0.0011584954625863345,0.04334662338863737,0
501,35.42617836293459,1.8525632200866333,1521.104211618772,114.5222406554251,8.550044425515841,23.944560532671414,12.148948597794558,0.3692307593071293,44.24932631996124,0.5099005707328615,0.02213087910444249,0.023444463803981207,0
502,35.35762315126422,1.8264489320690738,1516.4055515922219,110.40644969992165,8.488150743864423,23.91109217402009,12.068252469397379,0.35080849262214314,44.17402242188754,0.525509002114565,-0.0027956995734439126,0.05320725349798311,0
503,35.3650983928995,1.8393575790969725,1514.2215609629313,112.6332403237177,8.49108386957128,23.89221522682389,12.082539082461535,0.3638648045314398,44.23323216809131,0.5205757003730738,0.021057653960720905,0.004485418351698779,0
504,35.25565813782109,1.796812546333041,1518.068240460476,111.64461239453013,8.491627161091943,23.9294426193116,11.738834567132038,0.3701198822376274,44.28518343051923,0.5177642653182909,-0.012151602338219988,0.024984167024571333,0
505,35.43013809734015,1.7658822473560687,1512.7466552929077,109.55758237412775,8.46487785003644,23.96128037674016,11.887399350336004,0.37023455530272886,44.37283258307099,0.5176895787948905,-0.0008978622096024488,0.0209724867458217,0
506,35.39603481765454,1.8013053108154193,1513.6125382248479,108.8141619384107,8.431278059351218,23.943629788751302,11.948129606200302,0.3500230893479866,44.33645263339463,0.5179841063319844,-0.00698386734136253,0.013068220665067985,0
507,35.2963168202486,1.7547966975315343,1517.308009801148,109.00990698675353,8.539063317626077,23.954651039386974,12.03522736214787,0.3891699487094468,43.9081245031918,0.5208273235214151,0.004684600176577523,-0.032509670386338875,0
508,35.204241315864834,1.772635920798515,1514.1461629673659,110.27209845366107,8.497323234485163,23.952668386109497,11.942638642963331,0.384648759485007,44.08172951175501,0.5168998968096608,0.012656548889632644,0.004712088251554474,0
509,35.29972424379405,1.8123150598228794,1518.430821038107,109.10732650922364,8.432372678960833,23.92774316731442,12.073059890728013,0.3896426628449314,44.14146139069935,0.5368839551382105,0.00430615965307707,-0.025636434784713814,0
510,35.241061518870126,1.759286376297271,1519.904108435523,112.33819888273928,8.559515324445613,23.904205374162043,12.048027279619406,0.3732121113072297,44.11730184865204,0.5539115430603097,0.05498653655345298,-0.004877413270587274,0
511,35.323746556424645,1.7503676116687785,1519.6533205808423,110.22209082667372,8.488043743320198,23.89768123904596,11.869654411347216,0.3739607955593255,44.13892067318468,0.5203600081356586,0.033264885746846176,0.0021023847376046585,0
512,35.21597751511913,1.7556778779135018,1519.496989767583,110.56963898650382,8.625115931639243,23.871595278224188,12.001046489864823,0.3709541782315249,44.02812023234459,0.5503604237256404,-0.00596490014529827,0.048464054631259905,0
513,35.41028147574003,1.7487615258055313,1517.903599235852,110.1079667236418,8.544765463112727,23.956856869844767,11.87071654661826,0.34912238891845054,43.97172810896354,0.5432526992811423,0.02964765743702012,0.01341359929208862,0
514,35.19137091234755,1.7658084700448582,1512.8199217994684,110.87621194138347,8.46828400402384,23.913147015128853,12.01044876176084,0.3597973261071812,44.24081391185877,0.5540298133968262,0.02303561392754397,-0.02783021534217304,0
515,35.18744963735331,1.7258301562513305,1511.0357165739733,108.13868522542494,8.508309979688953,23.87035577826324,11.936630990791437,0.3719908467464891,43.981760826087196,0.5404699426338226,-0.03300707472507312,-0.009428815649704282,0
516,35.36956984028711,1.712683477437842,1506.8067948055395,108.6349686227969,8.493208582587558,23.958650519021205,11.908928258690347,0.34816518096004334,44.26894002810149,0.5483557434835649,-0.04652623705840113,-0.005711765641982383,0
517,35.27594112280436,1.7915006643861655,1511.760143308886,107.77625049212115,8.463090045612311,23.925055624228804,11.840849052987366,0.37328136218959407,44.193452455119434,0.5696262986228617,0.003690610873963099,-0.011915856493683489,0
518,35.27422676143377,1.7730907254048753,1516.8785049574406,110.23872684374503,8.590684390182735,23.947170760778736,12.023242111382217,0.36408318588317823,44.37728790383386,0.5617771749783187,-0.004795390240103105,-0.016519353646515945,0
519,35.40442926443266,1.7915490927861528,1515.5511429114501,110.9498759834074,8.482101134684914,23.913321539417606,11.980476887183995,0.37338761196899634,44.12166059580313,0.5718238902278356,-0.04498382948606966,-0.02513937124298814,0
520,35.35497137494997,1.7565386502590812,1510.7205479196375,109.94128871905892,8.565117636163205,23.89468650703728,11.901198749358302,0.3700004812293443,44.37701942112409,0.5625897413579514,0.010677344682100002,-0.0058078961978618796,0
521,35.397818112989675,1.8176064036451245,1516.4664880778507,113.05634932763571,8.556763702273022,23.931950125263892,12.037027131490824,0.351903033889952,43.892634414965364,0.57120606183543,0.016872661803340655,-0.003541474740133014,0
522,35.388789389861564,1.8114552734880933,1515.6071097006102,110.48033825791046,8.53173247508448,23.93506493796035,12.135767195040453,0.37749072982714615,44.09648679058747,0.5799025062852727,0.007885347551372083,0.007011625031384942,0
523,35.38885645701815,1.8186783096683687,1516.2381649264564,109.65643657085671,8.473450671905631,23.91246963007653,12.087299441725508,0.357238487021652,44.18160160891527,0.5838711910187143,0.05039684489265993,0.009250318763794282,0
524,35.49734332959987,1.8342518434226527,1518.195781109571,110.87781894430215,8.501030295528977,23.959392478277685,11.9932927602577,0.3793076321232926,43.7818391530589,0.5909598241219046,0.018481221778003314,0.011634645896963246,0
525,35.57948883462508,1.764491709205235,1517.3465313011568,107.86137619596006,8.462866082792422,23.949478093541693,12.079222708928137,0.3762602504926092,43.90638387166875,0.5796272644755461,0.019627748193525505,0.0014097921056380964,0
526,35.68070707899184,1.8097516213731708,1513.7323306593094,108.708958872119,8.401137309684728,23.939926345866443,12.170173650517642,0.372297005422055,43.8837207647543,0.5870926232851686,0.027317337376319206,-0.0029664251309083575,0
527,35.55011642098451,1.8245812885578783,1514.1169610377012,108.34088695417914,8.497841860903895,23.886835753268418,12.110449674252232,0.3667791677415286,44.02921704166876,0.6002822380386043,-0.0037301485452905375,0.014141568851101368,0
528,35.56405208054501,1.8189696173871637,1512.7385595467879,109.6514712314701,8.510238921243225,23.88232492332508,12.148004452024857,0.3710931744349741,43.90846189480511,0.6076004121989705,0.006643815486055964,-0.014222246449309413,0
529,35.5809877019604,1.847424211655491,1509.750449994883,109.40217529020268,8.41890113447118,23.95868406477415,12.118690735817722,0.3558645823553199,44.11855688655019,0.5876783872980967,-0.03439585452544249,-0.046937835714220416,0
530,35.62734663252289,1.8442933015442164,1506.4544558276546,110.42110114027324,8.551759172314668,23.85323513558829,12.095038214712094,0.38021135793628313,44.04539889117812,0.6095480390995821,0.03391560990059162,-0.02680470965395906,0
531,35.5745758062829,1.8547927182085056,1512.3722719362702,109.45831835365516,8.571617912801942,23.91575290505725,12.073932536364946,0.3595539901760573,43.944941224629595,0.5939428670381455,0.04266665343250661,-0.027900091925821616,0
532,35.64391822496266,1.7986182623084905,1513.7803497678785,108.43413851301466,8.457280861419434,23.926539117960832,12.16892196070846,0.3547802749925718,44.022362965865334,0.6064104362686359,0.035360309017251804,0.027491032306228264,0
533,35.333964190948414,1.8353849037984935,1510.4015232659408,111.42981618824317,8.492071702847104,23.906666770209434,12.170388110850528,0.3663862015098021,43.820109081838865,0.6101461254411553,0.024732568530040147,0.016065833817551507,0
534,35.42970836836751,1.8341161737777394,1508.3954068662335,106.1058026874484,8.491845901495166,23.920602005618882,12.014642405585855,0.36829198718760314,43.700441723836164,0.6056647129746062,0.017604525361008948,0.03163976304132876,0
535,35.505521729249075,1.795155985611473,1513.832586024615,109.4109921661649,8.524282190001902,23.93362863881561,12.16566994870747,0.3660601946723053,43.63145952389733,0.6094611677227825,0.0524448370863238,0.031560547843799844,0
536,35.4399615345017,1.7920298211086103,1506.9301742063824,108.8648540019079,8.481856682196138,23.905041365205612,11.940267092654247,0.3497964245607494,43.44943992575863,0.594671475322641,0.01350696718630888,0.041351453578370556,0
537,35.38699455289874,1.7928809368974248,1499.5125692074505,107.17715421272882,8.497865463994016,23.949019692502258,12.037982681884417,0.3696489930421293,43.76079371311883,0.6186473605428049,0.03097981167177359,0.04405605926601053,0
538,35.247191439774106,1.7606325834751662,1499.6024987001447,108.0930435657285,8.484751696663903,23.94087870979496,11.871730051217519,0.3644092427051728,43.95785507949015,0.6120799403002312,0.02449302382268935,0.0402796555308684,0
539,35.41861529872927,1.7495878674427405,1500.0114481420692,107.08922014767235,8.520192349168905,23.917409911550237,11.868012871144238,0.3555435667719128,43.730999463396266,0.6150682341978315,-0.024537645561339968,0.03960132805048791,0
540,35.18720067056676,1.7187622758654375,1500.5872607507386,107.67884974656096,8.459987445539946,23.90032291592469,11.801800986526564,0.34322662139603216,43.70496606054349,0.6124227563965993,0.013834448057783938,0.053806912584615466,0
541,35.04699800417918,1.7050863572923243,1497.0096070893983,106.38528734513343,8.451040007968817,23.923198863924164,11.816379959162694,0.3868449100736131,43.5570417816894,0.6283278734228096,-0.029418333678505527,0.059358995876460464,0
